ts; dow; hod;default broker_mwh; default broker_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;AgentUDE_mwh; AgentUDE_price ;Bunnie_mwh; Bunnie_price 
595; 3; 19;[-0.1334; 42.2092];[0.0000; 0.0000];[0.0000; 0.0000];[0.1623; -49.1687];[38.0716; -42.3022]
596; 3; 20;[-0.1193; 41.5474];[0.0000; 0.0000];[0.0000; 0.0000];[0.0395; -45.6383];[7.1246; -38.9098]
597; 3; 21;[-0.1200; 41.4078];[2.4076; -19.0370];[0.0000; 0.0000];[0.1534; -14.9014];[44.9841; -42.2479]
598; 3; 22;[-0.1360; 36.7352];[0.0000; 0.0000];[0.0000; 0.0000];[0.1389; -16.6283];[43.8149; -42.9322]
599; 3; 23;[-0.1385; 37.0622];[1.2992; -16.8025];[0.0000; 0.0000];[0.1535; -26.7065];[43.7020; -43.7083]
600; 4; 0;[-0.1055; 35.5764];[0.0000; 0.0000];[0.0000; 0.0000];[0.0484; -35.6118];[56.2030; -38.4920]
601; 4; 1;[-0.1170; 36.0149];[0.0000; 0.0000];[0.0000; 0.0000];[0.0496; -37.7542];[60.6491; -38.0751]
602; 4; 2;[-0.1933; 28.9514];[0.0000; 0.0000];[0.0000; 0.0000];[0.1291; -35.2070];[70.8240; -34.4307]
603; 4; 3;[-0.1844; 29.8588];[0.1211; 774.5683];[0.0000; 0.0000];[0.1894; -23.2100];[58.6677; -33.7795]
604; 4; 4;[-0.1253; 43.4810];[0.0000; 0.0000];[0.0000; 0.0000];[0.0971; -34.6605];[54.5038; -39.9428]
605; 4; 5;[-0.1215; 50.8116];[0.0000; 0.0000];[0.0000; 0.0000];[0.0384; -67.9730];[7.9855; -28.5047]
606; 4; 6;[-0.1164; 51.6244];[0.0000; 0.0000];[0.0000; 0.0000];[0.0675; -43.8618];[7.4289; -29.4776]
607; 4; 7;[-0.1354; 47.2583];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0845; 66.5235];[7.3143; -28.9565]
608; 4; 8;[-0.0736; 276.6402];[0.0000; 0.0000];[0.0000; 0.0000];[-0.2265; 104.9773];[7.5076; -29.2995]
609; 4; 9;[-0.1422; 117.0190];[0.0000; 0.0000];[0.0000; 0.0000];[-0.3163; 79.7701];[9.6902; -29.9562]
610; 4; 10;[-0.1220; 205.4683];[0.0000; 0.0000];[0.0000; 0.0000];[-0.4515; 86.9427];[3.7897; -30.5670]
611; 4; 11;[-0.1458; 117.2856];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[4.1939; -32.0027]
612; 4; 12;[-0.1301; 59.9126];[-0.1882; 436.2573];[0.0000; 0.0000];[-0.3902; 60.4866];[7.6428; -31.5288]
613; 4; 13;[-0.1634; 75.3399];[0.0000; 0.0000];[0.0000; 0.0000];[-0.2505; 81.9069];[5.1636; -32.5178]
614; 4; 14;[-0.1015; 149.3455];[3.2250; -19.9828];[0.0000; 0.0000];[-0.2592; 117.9946];[9.2257; -33.7329]
615; 4; 15;[-0.0918; 87.7541];[0.0000; 0.0000];[0.0000; 0.0000];[-0.2393; 94.6698];[12.8185; -33.6868]
616; 4; 16;[-0.1378; 41.1201];[1.4464; 113.9161];[0.0000; 0.0000];[0.0000; 0.0000];[62.5522; -39.5225]
617; 4; 17;[-0.1262; 43.3283];[0.0000; 0.0000];[0.0000; 0.0000];[-1.9468; -4.8094];[57.2351; -37.4536]
618; 4; 18;[-0.1020; 60.1934];[0.0000; 0.0000];[0.0000; 0.0000];[-1.2630; 5.7199];[14.4054; -32.6462]
619; 4; 19;[-0.0915; 48.4753];[4.7751; -33.4374];[0.0000; 0.0000];[0.0000; 0.0000];[46.2832; -43.4383]
620; 4; 20;[-0.1129; 45.8029];[0.0000; 0.0000];[0.0000; 0.0000];[-0.7958; -7.6359];[54.0142; -41.4632]
621; 4; 21;[-0.0965; 47.6430];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[54.2613; -42.0140]
622; 4; 22;[-0.1306; 41.8189];[2.8555; -19.9957];[0.0000; 0.0000];[0.0000; 0.0000];[62.9831; -43.7982]
623; 4; 23;[-0.1019; 39.9124];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[47.9323; -33.0178]
624; 5; 0;[-0.1478; 38.1605];[0.0000; 0.0000];[0.0000; 0.0000];[0.2569; -9.4500];[64.6746; -32.2396]
625; 5; 1;[-0.1515; 28.9421];[0.0000; 0.0000];[0.0000; 0.0000];[0.2992; -79.7577];[61.1453; -35.0109]
626; 5; 2;[-0.2404; 34.0760];[0.1686; 368.4055];[0.0000; 0.0000];[0.2812; -12.8377];[69.0538; -32.0988]
627; 5; 3;[-0.2178; 37.6308];[-0.1408; 856.0310];[0.0000; 0.0000];[0.3270; -13.5363];[55.6899; -33.1546]
628; 5; 4;[-0.1900; 34.2505];[1.5037; 35.1297];[0.0000; 0.0000];[0.2824; -14.6223];[49.0090; -34.5963]
629; 5; 5;[-0.1741; 47.7764];[0.0000; 0.0000];[0.0000; 0.0000];[0.2677; -6.1022];[55.3619; -36.6049]
630; 5; 6;[-0.1830; 45.5850];[0.0000; 0.0000];[0.0000; 0.0000];[0.0770; -42.0151];[60.1326; -38.0373]
631; 5; 7;[-0.1937; 67.2725];[0.4701; 140.6682];[0.0000; 0.0000];[-0.8871; 74.5831];[7.7498; -29.7951]
632; 5; 8;[-0.0984; 54.2053];[5.0000; -45.8742];[0.0000; 0.0000];[0.0000; 0.0000];[2.4254; -32.2324]
633; 5; 9;[-0.1837; 52.6310];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[10.2111; -29.6555]
634; 5; 10;[-0.1977; 57.3137];[1.1459; 72.4824];[0.0000; 0.0000];[0.0000; 0.0000];[9.4464; -30.3698]
635; 5; 11;[-0.1541; 66.7677];[0.0000; 0.0000];[0.0000; 0.0000];[-1.4042; 70.0582];[12.0542; -31.6758]
636; 5; 12;[-0.1786; 41.6675];[5.0000; -43.4052];[0.0000; 0.0000];[0.0000; 0.0000];[53.5449; -37.9651]
637; 5; 13;[-0.1661; 53.0079];[5.0000; -31.8586];[0.0000; 0.0000];[-3.4296; 55.9056];[11.5689; -32.4436]
638; 5; 14;[-0.1573; 52.1097];[5.0125; -43.3988];[0.0000; 0.0000];[-3.0386; 60.5815];[52.5655; -34.0043]
639; 5; 15;[-0.1773; 47.5361];[0.0000; 0.0000];[0.0000; 0.0000];[-2.6062; 64.2423];[21.3591; -38.0008]
640; 5; 16;[-0.1858; 44.9218];[-1.2641; 240.6143];[0.0000; 0.0000];[-1.4594; 53.4019];[55.0249; -42.3565]
641; 5; 17;[-0.1809; 47.8649];[3.1625; 5.4519];[0.0000; 0.0000];[-0.3417; 82.9987];[60.1745; -41.8160]
642; 5; 18;[-0.1027; 48.0036];[0.0000; 0.0000];[0.0000; 0.0000];[-0.1638; 132.9483];[43.3902; -41.2079]
643; 5; 19;[-0.1658; 38.6723];[5.0000; -40.7561];[0.0000; 0.0000];[0.2189; -25.0261];[48.6772; -40.8038]
644; 5; 20;[-0.1455; 50.5408];[0.0000; 0.0000];[0.0000; 0.0000];[0.3982; -36.1285];[44.0538; -41.4753]
645; 5; 21;[-0.1702; 39.0584];[0.7964; 44.8670];[0.0000; 0.0000];[0.3925; 8.3226];[51.6997; -44.4103]
646; 5; 22;[-0.1824; 33.5457];[4.0865; 0.9441];[0.0000; 0.0000];[0.2737; -31.9273];[45.2136; -37.6903]
647; 5; 23;[-0.1723; 30.9180];[1.2234; 23.4889];[0.0000; 0.0000];[0.1980; -3.6092];[51.2181; -27.3710]
648; 6; 0;[-0.1394; 29.0648];[4.9718; -19.0552];[0.0000; 0.0000];[0.2765; -68.6770];[66.8356; -27.3448]
649; 6; 1;[-0.2034; 30.9122];[0.0000; 0.0000];[0.0000; 0.0000];[0.2977; -37.7081];[51.1040; -32.8054]
650; 6; 2;[-0.0994; 30.8335];[6.6519; -15.9224];[0.0000; 0.0000];[0.4360; -27.5362];[66.5777; -33.1587]
651; 6; 3;[-0.1583; 29.8353];[6.9396; -16.5841];[0.0000; 0.0000];[0.2700; -47.0782];[61.5331; -28.5258]
652; 6; 4;[-0.1374; 30.0452];[7.6046; -13.6148];[0.0000; 0.0000];[0.2104; -45.9338];[60.9656; -33.2812]
653; 6; 5;[-0.1364; 29.5765];[4.2211; -12.0272];[0.0000; 0.0000];[0.1119; 16.7700];[77.3745; -36.1464]
654; 6; 6;[-0.1085; 51.2879];[0.0000; 0.0000];[0.0000; 0.0000];[-0.2556; 46.6871];[19.4843; -31.8573]
655; 6; 7;[-0.1232; 42.6384];[5.9838; -36.2493];[0.0000; 0.0000];[0.0000; 0.0000];[75.3412; -38.6249]
656; 6; 8;[-0.0966; 34.2161];[5.4740; -40.8716];[0.0000; 0.0000];[-2.6158; 7.3597];[70.0872; -37.8570]
657; 6; 9;[0.0000; 0.0000];[5.0000; -31.6641];[0.0000; 0.0000];[-3.6996; 34.6405];[16.9027; -32.0819]
658; 6; 10;[0.0000; 0.0000];[5.0000; -45.7010];[0.0000; 0.0000];[-2.5263; 30.0723];[21.3168; -32.8056]
659; 6; 11;[-0.1375; 57.7757];[5.0000; -31.5214];[0.0000; 0.0000];[-0.5465; 51.8091];[53.2750; -41.2482]
660; 6; 12;[-0.1172; 47.5512];[5.0000; -39.4082];[0.0000; 0.0000];[-3.9764; -2.9529];[53.6298; -41.0933]
661; 6; 13;[-0.1261; 42.9006];[5.3747; -41.4383];[0.0000; 0.0000];[-4.1077; 11.0146];[56.8486; -40.3193]
662; 6; 14;[-0.1064; 31.9081];[5.0000; -36.1878];[0.0000; 0.0000];[-3.6995; 36.0256];[52.0899; -34.4698]
663; 6; 15;[-0.1411; 43.4417];[5.1375; -44.4535];[0.0000; 0.0000];[-2.7701; 53.7027];[65.5786; -42.9315]
664; 6; 16;[-0.1708; 41.0340];[5.1241; -22.5926];[0.0000; 0.0000];[-1.5406; 62.4910];[61.7164; -40.6496]
665; 6; 17;[-0.1378; 40.8060];[3.3566; -4.5378];[0.0000; 0.0000];[-0.3748; 132.4718];[61.0795; -39.8529]
666; 6; 18;[-0.1152; 42.7683];[5.0000; -40.2697];[0.0000; 0.0000];[0.2122; 104.0794];[56.4957; -40.8745]
667; 6; 19;[-0.1260; 46.5531];[5.3951; -34.9147];[0.0000; 0.0000];[0.1611; -190.6375];[53.3046; -38.7453]
668; 6; 20;[-0.1464; 47.0555];[1.5660; 145.5328];[0.0000; 0.0000];[0.2452; 266.4334];[44.1458; -43.6272]
669; 6; 21;[-0.1550; 42.7060];[2.0518; 0.9424];[0.0000; 0.0000];[0.2914; 145.2349];[43.0327; -45.1358]
670; 6; 22;[-0.1202; 32.5562];[1.5910; 94.0374];[0.0000; 0.0000];[0.1023; 41.0753];[39.2951; -38.0239]
671; 6; 23;[-0.1686; 35.2983];[3.1446; 7.1740];[0.0000; 0.0000];[0.1070; -557.8353];[43.4911; -28.6337]
672; 7; 0;[-0.1625; 31.4779];[-0.0677; 163.0903];[0.0000; 0.0000];[0.0914; 94.1237];[59.4829; -34.3659]
673; 7; 1;[-0.1477; 31.3620];[2.6793; -13.6900];[0.0000; 0.0000];[0.1161; -368.6730];[52.7598; -29.4159]
674; 7; 2;[-0.1918; 30.0839];[5.7024; -15.9756];[0.0000; 0.0000];[0.1646; -133.3161];[51.6320; -24.4689]
675; 7; 3;[-0.1704; 29.0805];[6.2499; -14.8374];[0.0000; 0.0000];[0.2021; -87.7632];[49.2942; -27.8538]
676; 7; 4;[-0.1645; 30.7232];[6.4336; -18.0676];[0.0000; 0.0000];[0.2339; -18.5717];[51.1799; -26.6646]
677; 7; 5;[-0.1414; 31.5936];[5.4444; -18.6594];[0.0000; 0.0000];[0.3940; -26.6878];[57.3537; -33.9522]
678; 7; 6;[-0.1378; 30.8636];[5.6227; -19.1274];[0.0000; 0.0000];[0.2730; -26.7065];[68.2115; -33.1419]
679; 7; 7;[-0.1535; 36.6087];[5.4967; -18.8050];[0.0000; 0.0000];[-0.1131; -58.8575];[56.0653; -36.3886]
680; 7; 8;[-0.1289; 35.0908];[5.3240; -40.7935];[0.0000; 0.0000];[-0.7320; 10.8000];[52.3352; -34.5276]
681; 7; 9;[-0.0407; 32.6200];[5.5064; -39.5738];[0.0000; 0.0000];[-0.0320; 127.1162];[55.7644; -38.1343]
682; 7; 10;[-0.0597; 37.8743];[5.4681; -39.8451];[0.0000; 0.0000];[-4.9053; -2.3331];[49.8964; -39.3178]
683; 7; 11;[-0.0975; 38.0794];[5.7571; -37.0801];[0.0000; 0.0000];[-4.6344; 25.7074];[49.3099; -39.7925]
684; 7; 12;[-0.0978; 38.0644];[5.0000; -39.4961];[0.0000; 0.0000];[-4.3640; 20.3646];[52.2402; -40.7963]
685; 7; 13;[-0.0499; 37.5398];[5.9938; -36.1640];[0.0000; 0.0000];[-3.7476; 33.5955];[54.4097; -38.6221]
686; 7; 14;[-0.0919; 37.6120];[5.0000; -39.4704];[0.0000; 0.0000];[-3.0595; -3.4605];[53.9484; -39.1833]
687; 7; 15;[-0.0870; 37.8604];[5.0000; -41.4184];[0.0000; 0.0000];[-0.7810; 42.3480];[64.1607; -42.4559]
688; 7; 16;[-0.0898; 38.0726];[5.6561; -8.6727];[0.0000; 0.0000];[-1.9166; 48.5921];[53.1356; -41.4597]
689; 7; 17;[-0.1537; 37.7158];[5.2275; 2.2049];[0.0000; 0.0000];[-0.5293; 100.6264];[50.2332; -39.2552]
690; 7; 18;[-0.1521; 43.0742];[4.8260; -8.8129];[0.0000; 0.0000];[-0.1350; 288.1251];[43.7363; -44.9321]
691; 7; 19;[-0.1413; 45.6226];[2.8369; 9.1488];[0.0000; 0.0000];[-0.0589; 651.5517];[41.0025; -47.4794]
692; 7; 20;[-0.0991; 29.7465];[5.0000; -31.0422];[0.0000; 0.0000];[0.0086; -139.6325];[43.7800; -29.0439]
693; 7; 21;[-0.1660; 30.8150];[3.2540; -11.1214];[0.0000; 0.0000];[-0.0635; 500.6278];[40.2566; -41.7726]
694; 7; 22;[-0.1126; 31.6770];[3.1176; -7.1373];[0.0000; 0.0000];[0.1976; 27.8416];[37.0617; -37.2697]
695; 7; 23;[-0.1576; 31.1215];[0.8234; 64.2991];[0.0000; 0.0000];[0.2193; 20.5114];[36.1217; -34.4465]
696; 1; 0;[-0.1721; 25.6022];[5.7411; -20.7537];[0.0000; 0.0000];[0.1975; -2.6773];[46.0714; -30.0081]
697; 1; 1;[-0.1579; 29.3889];[3.4211; -11.2556];[0.0000; 0.0000];[0.1918; 92.3816];[48.7577; -34.0267]
698; 1; 2;[-0.1849; 29.8965];[3.2983; 7.8547];[0.0000; 0.0000];[0.2925; 38.5121];[47.0585; -32.5315]
699; 1; 3;[-0.1930; 30.4534];[3.9363; -9.8053];[0.0000; 0.0000];[0.2278; -15.8146];[53.2060; -32.1313]
700; 1; 4;[-0.1886; 29.7688];[3.8299; -8.4390];[0.0000; 0.0000];[0.1823; -4.1270];[56.8808; -32.4176]
701; 1; 5;[-0.2037; 31.1982];[3.7045; -3.8624];[0.0000; 0.0000];[0.1452; -0.1292];[70.3176; -34.5914]
702; 1; 6;[-0.1930; 31.4624];[5.9226; -17.8963];[0.0000; 0.0000];[0.0982; -5.4423];[64.3761; -34.1471]
703; 1; 7;[-0.1964; 42.3270];[0.0000; 0.0000];[0.0000; 0.0000];[-0.6577; 53.3074];[51.1771; -39.6789]
704; 1; 8;[-0.1983; 36.1814];[5.1032; -18.6660];[0.0000; 0.0000];[-1.4011; 49.7239];[65.4957; -37.3009]
705; 1; 9;[-0.2616; 48.5431];[0.4153; 16.6338];[0.0000; 0.0000];[-1.9762; 52.6232];[5.0487; -30.6651]
706; 1; 10;[-0.1425; 48.3191];[1.2499; -34.1611];[0.0000; 0.0000];[-2.3615; 53.9317];[4.5507; -30.6801]
707; 1; 11;[-0.2314; 38.9362];[4.6502; -16.0292];[0.0000; 0.0000];[0.0000; 0.0000];[45.4890; -40.2807]
708; 1; 12;[-0.2241; 35.8507];[6.7671; -24.1173];[0.0000; 0.0000];[-2.8534; 15.9029];[41.9332; -41.0011]
709; 1; 13;[-0.2674; 49.5629];[0.0000; 0.0000];[0.0000; 0.0000];[-2.7023; 55.1189];[44.1609; -41.3684]
710; 1; 14;[-0.2207; 32.4775];[5.0000; -38.0416];[0.0000; 0.0000];[-2.2345; 45.4625];[46.3594; -36.3881]
711; 1; 15;[-0.1858; 39.6902];[5.2771; -26.2445];[0.0000; 0.0000];[-1.7760; 40.0321];[59.2065; -40.3342]
712; 1; 16;[-0.1861; 44.1378];[0.0000; 0.0000];[0.0000; 0.0000];[-0.8233; 56.7032];[45.2036; -40.1860]
713; 1; 17;[-0.2081; 38.1036];[4.0556; 11.0798];[0.0000; 0.0000];[-0.0375; 134.3081];[43.5392; -44.6907]
714; 1; 18;[-0.1999; 38.0410];[5.8380; -35.7491];[0.0000; 0.0000];[0.0570; 131.4685];[42.8577; -39.8711]
715; 1; 19;[-0.2028; 37.9018];[5.5862; -12.8328];[0.0000; 0.0000];[0.1274; 30.8005];[40.6211; -44.6778]
716; 1; 20;[-0.1215; 54.4641];[4.4656; 13.8019];[0.0000; 0.0000];[0.3367; -7.2362];[41.1560; -43.8770]
717; 1; 21;[-0.1394; 55.7035];[4.5072; 2.6938];[0.0000; 0.0000];[0.2760; -21.2890];[42.3625; -41.8121]
718; 1; 22;[-0.1377; 47.7683];[4.6626; -17.9102];[0.0000; 0.0000];[0.1916; -4.9509];[38.7883; -38.7946]
719; 1; 23;[-0.1154; 46.8510];[4.6607; -18.4648];[0.0000; 0.0000];[0.1360; -18.1080];[42.1823; -38.5305]
720; 2; 0;[-0.1355; 44.0404];[5.5293; -19.0961];[0.0000; 0.0000];[0.1688; -8.6342];[44.2733; -29.8502]
721; 2; 1;[-0.1278; 38.6310];[4.3127; -6.4878];[0.0000; 0.0000];[0.2341; -12.6257];[44.3963; -30.2178]
722; 2; 2;[-0.1665; 35.7745];[2.0288; 28.7063];[0.0000; 0.0000];[0.2935; -11.8423];[48.2482; -33.8872]
723; 2; 3;[-0.1850; 40.4522];[0.7867; 66.9564];[0.0000; 0.0000];[0.1684; 23.6524];[58.1444; -32.6486]
724; 2; 4;[-0.1666; 29.9012];[4.5006; 0.1394];[0.0000; 0.0000];[0.1143; 36.1084];[47.6195; -33.4976]
725; 2; 5;[-0.1533; 43.7791];[0.0000; 0.0000];[0.0000; 0.0000];[0.0587; 39.0816];[53.5377; -36.5867]
726; 2; 6;[-0.1485; 39.2034];[6.3971; -19.6457];[0.0000; 0.0000];[-0.1673; 50.9814];[53.6233; -33.5934]
727; 2; 7;[-0.1645; 39.2062];[6.5894; -20.7382];[0.0000; 0.0000];[-1.2266; 35.2685];[55.9197; -33.8306]
728; 2; 8;[-0.2253; 56.3088];[0.2793; -30.7101];[0.0000; 0.0000];[-2.2172; 32.7815];[20.6412; -31.4794]
729; 2; 9;[-0.1795; 56.4683];[4.0375; -29.7162];[0.0000; 0.0000];[-2.4414; 36.1911];[17.8378; -33.2669]
730; 2; 10;[-0.1897; 75.6267];[5.0000; -12.9441];[0.0000; 0.0000];[-2.0660; 56.0012];[10.7675; -32.0149]
731; 2; 11;[-0.1237; 53.7556];[3.2251; -31.8171];[0.0000; 0.0000];[0.0000; 0.0000];[18.1343; -32.7888]
732; 2; 12;[-0.1363; 47.6495];[5.0000; -7.6897];[0.0000; 0.0000];[0.0000; 0.0000];[49.4829; -39.5278]
733; 2; 13;[-0.2798; 38.0215];[7.3183; -17.5502];[0.0000; 0.0000];[-1.2684; 10.8000];[50.1966; -37.6404]
734; 2; 14;[-0.3220; 50.2387];[0.0000; 0.0000];[0.0000; 0.0000];[-0.7399; 55.3157];[16.8804; -33.3795]
735; 2; 15;[-0.1502; 51.4446];[4.7697; -20.7004];[0.0000; 0.0000];[0.0000; 0.0000];[48.3056; -44.6633]
736; 2; 16;[-0.1345; 53.4807];[0.0000; 0.0000];[0.0000; 0.0000];[-0.3284; 186.0812];[47.4649; -40.3225]
737; 2; 17;[-0.1917; 37.6379];[10.7210; -9.7942];[0.0000; 0.0000];[1.4563; -24.2591];[47.1144; -44.5579]
738; 2; 18;[-0.1796; 42.7503];[0.8608; 144.9043];[0.0000; 0.0000];[0.0728; 521.6791];[44.8944; -45.2436]
739; 2; 19;[-0.1580; 38.3381];[5.4912; 0.2877];[0.0000; 0.0000];[0.0738; 614.4569];[51.0574; -41.0595]
740; 2; 20;[-0.0970; 33.1422];[0.0000; 0.0000];[0.0000; 0.0000];[0.0118; 2370.2691];[61.3912; -34.4985]
741; 2; 21;[-0.1767; 38.4507];[7.0664; -16.1093];[0.0000; 0.0000];[0.0043; 6518.5131];[45.3743; -42.4537]
742; 2; 22;[-0.0984; 29.8433];[7.3961; -17.7286];[0.0000; 0.0000];[-0.1220; 114.8027];[43.2352; -28.7257]
743; 2; 23;[-0.1547; 31.8910];[4.3442; -14.3170];[0.0000; 0.0000];[-0.0763; 275.4836];[34.9018; -35.5179]
744; 3; 0;[-0.2043; 34.8548];[1.5706; 4.6231];[0.0000; 0.0000];[-0.0193; 740.2461];[41.7089; -28.9154]
745; 3; 1;[-0.1804; 26.8256];[2.3085; -19.9957];[0.0000; 0.0000];[1.6108; -22.8692];[43.7148; -27.7448]
746; 3; 2;[-0.1992; 35.9848];[2.4288; -6.8591];[0.0000; 0.0000];[-0.1413; 54.2867];[49.2070; -32.5484]
747; 3; 3;[-0.1569; 29.9634];[2.9363; -16.2817];[0.0000; 0.0000];[-0.0878; 331.2684];[56.1044; -31.9223]
748; 3; 4;[-0.1767; 30.5476];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0878; 71.2219];[51.5371; -36.8791]
749; 3; 5;[-0.1802; 31.1829];[2.0227; -3.0132];[0.0000; 0.0000];[-0.0313; 72.6171];[54.3751; -33.9272]
750; 3; 6;[-0.1766; 42.8855];[0.0110; 519.8787];[0.0000; 0.0000];[-0.0378; 177.7107];[53.4569; -36.9795]
751; 3; 7;[-0.1818; 31.8091];[5.0797; -19.1878];[0.0000; 0.0000];[-0.8551; 36.2331];[73.7198; -35.1704]
752; 3; 8;[-0.2055; 55.7730];[0.4725; 52.8995];[0.0000; 0.0000];[-0.6224; 54.9542];[8.5770; -23.3088]
753; 3; 9;[-0.2713; 50.2033];[2.6362; -32.3906];[0.0000; 0.0000];[-0.5498; 32.9602];[11.1706; -30.8203]
754; 3; 10;[-0.3976; 36.5569];[5.0000; -42.3036];[0.0000; 0.0000];[-2.5701; 34.9950];[26.5335; -33.5068]
755; 3; 11;[-0.1664; 33.7546];[3.4701; -16.1651];[0.0000; 0.0000];[0.0000; 0.0000];[50.1758; -39.7609]
756; 3; 12;[-0.1168; 50.3525];[0.0000; 0.0000];[0.0000; 0.0000];[-2.8268; 5.4063];[17.9913; -23.9701]
757; 3; 13;[-0.1198; 34.3853];[4.7483; -5.7050];[0.0000; 0.0000];[0.0000; 0.0000];[51.8052; -39.9086]
758; 3; 14;[-0.2216; 31.6510];[5.0000; -22.6207];[0.0000; 0.0000];[-3.3923; -2.9246];[43.0210; -42.1425]
759; 3; 15;[-0.3152; 33.2939];[5.6331; -15.7459];[0.0000; 0.0000];[0.0000; 0.0000];[46.3636; -39.6756]
760; 3; 16;[-0.2382; 36.3064];[7.5730; -8.1637];[0.0000; 0.0000];[-0.9971; 54.1349];[50.0267; -44.7555]
761; 3; 17;[-0.2968; 33.3872];[2.6573; 15.6187];[0.0000; 0.0000];[-1.0280; 98.5018];[53.3466; -39.8937]
762; 3; 18;[-0.2480; 39.3441];[5.4732; -0.8826];[0.0000; 0.0000];[-0.2941; 45.8668];[48.1869; -40.5629]
763; 3; 19;[-0.2710; 39.7381];[0.0000; 0.0000];[0.0000; 0.0000];[-0.9113; 19.4621];[49.2480; -40.5975]
764; 3; 20;[-0.2715; 42.3122];[5.9314; -10.6892];[0.0000; 0.0000];[-0.2943; 41.5441];[48.6574; -45.0466]
765; 3; 21;[-0.2825; 37.6994];[3.0094; 12.5999];[0.0000; 0.0000];[-0.2943; 46.6045];[41.7988; -39.2851]
766; 3; 22;[-0.2389; 38.2610];[4.8562; -17.8744];[0.0000; 0.0000];[-0.0464; 49.8613];[36.4100; -44.2992]
767; 3; 23;[-0.2367; 37.4665];[2.4194; -4.0200];[0.0000; 0.0000];[-0.0001; 29661.2101];[43.2796; -41.0172]
768; 4; 0;[-0.2028; 25.6960];[5.5646; -14.1666];[0.0000; 0.0000];[0.0000; 0.0000];[45.0939; -30.4913]
769; 4; 1;[-0.2028; 27.5505];[2.6437; -14.3427];[0.0000; 0.0000];[-0.0278; -1.3971];[44.5956; -30.8306]
770; 4; 2;[-0.2257; 37.5217];[2.0591; 8.1917];[0.0000; 0.0000];[-0.0167; 2155.0393];[52.7653; -35.2360]
771; 4; 3;[-0.2230; 28.6573];[1.6396; 1.8579];[0.0000; 0.0000];[0.0000; 0.0000];[48.8076; -28.7925]
772; 4; 4;[-0.1943; 29.4323];[5.0507; -8.6795];[0.0000; 0.0000];[0.0000; 0.0000];[51.0476; -33.6126]
773; 4; 5;[-0.1646; 31.8623];[1.8109; 55.6488];[0.0000; 0.0000];[0.0000; 0.0000];[49.3509; -33.7918]
774; 4; 6;[-0.1838; 42.7557];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[48.2203; -37.1366]
775; 4; 7;[-0.2005; 44.5851];[1.1506; 16.1378];[0.0000; 0.0000];[0.0000; 0.0000];[51.1849; -37.7213]
776; 4; 8;[-0.1205; 43.3658];[5.0000; -40.9734];[0.0000; 0.0000];[0.0000; 0.0000];[58.9047; -39.1217]
777; 4; 9;[-0.1638; 48.0025];[2.4506; -30.3833];[0.0000; 0.0000];[-1.0807; -1.0852];[9.8449; -31.1205]
778; 4; 10;[-0.1669; 38.7750];[5.7434; -42.6267];[0.0000; 0.0000];[-1.2750; 28.1502];[14.0846; -32.2578]
779; 4; 11;[-0.1931; 37.2160];[2.1907; -9.2553];[0.0000; 0.0000];[-1.4922; 32.1971];[46.3303; -38.3435]
780; 4; 12;[-0.1788; 50.7754];[0.0000; 0.0000];[0.0000; 0.0000];[-1.4150; 31.1383];[4.1764; -32.2650]
781; 4; 13;[-0.2213; 39.7953];[0.3579; 230.3927];[0.0000; 0.0000];[-0.0964; 46.4178];[49.4014; -41.1886]
782; 4; 14;[-0.1759; 40.1257];[-1.2384; 127.3119];[0.0000; 0.0000];[-0.7006; 0.4426];[47.6147; -41.2645]
783; 4; 15;[-0.0813; 38.4291];[4.2891; -18.2830];[0.0000; 0.0000];[-0.4061; 19.1087];[46.2109; -41.7083]
784; 4; 16;[-0.2080; 39.3562];[0.0000; 0.0000];[0.0000; 0.0000];[-0.5784; 26.7864];[41.3899; -40.3847]
785; 4; 17;[-0.1732; 44.7214];[0.0000; 0.0000];[0.0000; 0.0000];[-0.1746; 9.3217];[40.8326; -41.2692]
786; 4; 18;[-0.1225; 43.2923];[3.0332; -6.8683];[0.0000; 0.0000];[0.6634; -41.5091];[48.3360; -42.3033]
787; 4; 19;[-0.0945; 40.6230];[4.3589; -8.6378];[0.0000; 0.0000];[-0.0459; 353.1042];[46.3084; -41.7843]
788; 4; 20;[-0.1601; 51.5840];[4.2209; -19.1600];[0.0000; 0.0000];[0.0303; -1261.6711];[43.5150; -43.4706]
789; 4; 21;[-0.1125; 45.1215];[1.9527; 1.0809];[0.0000; 0.0000];[0.0220; -45.7491];[41.1296; -46.3662]
790; 4; 22;[-0.1456; 28.9525];[4.8032; -17.3033];[0.0000; 0.0000];[0.0435; -6.8342];[40.2586; -36.6582]
791; 4; 23;[-0.0918; 30.9662];[5.1568; -19.9665];[0.0000; 0.0000];[0.0427; -10.7972];[39.1115; -31.1004]
