ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;Bunnie_mwh; Bunnie_price 
953; 7; 17;[1.6146; -53.9063];[0.0000; 0.0000];[4.9010; -33.5008];[0.0000; 0.0000];[14.1335; -35.6620]
954; 7; 18;[1.3408; -42.6009];[0.0000; 0.0000];[5.0000; -35.5629];[4.5815; -41.6667];[13.5379; -35.9655]
955; 7; 19;[1.2900; -50.6135];[0.0000; 0.0000];[0.9119; -32.2139];[0.0000; 0.0000];[25.0915; -36.5187]
956; 7; 20;[-0.1901; -8.9672];[27.7098; -35.8094];[4.9897; -12.4172];[10.4231; -24.2536];[32.5426; -41.3686]
957; 7; 21;[-0.1876; -111.5520];[12.1568; -31.6667];[1.4724; -30.6516];[12.4382; -20.7001];[23.8599; -42.3593]
958; 7; 22;[-0.1202; -361.3884];[21.5019; -18.8394];[3.3512; -25.5576];[18.2120; -31.0274];[21.0934; -48.7666]
959; 7; 23;[-0.1047; -332.4319];[30.6873; -34.1980];[3.1863; 17.6087];[18.2120; -29.4083];[22.5711; -40.5188]
960; 1; 0;[-0.2034; -84.6691];[11.7883; -31.6667];[0.0000; 0.0000];[0.2499; -41.6667];[16.4811; -32.5669]
961; 1; 1;[-0.1873; 99.0065];[38.8145; -37.3189];[0.0000; 0.0000];[19.6447; -40.0319];[27.7069; -36.1980]
962; 1; 2;[-0.1336; 4.8535];[42.9677; -37.0595];[0.0000; 0.0000];[19.6447; -42.2348];[29.2485; -31.0425]
963; 1; 3;[-0.1497; -50.3869];[43.3098; -37.0286];[0.0000; 0.0000];[5.7191; -30.1652];[32.2372; -35.0398]
964; 1; 4;[-0.1705; -0.0926];[44.3769; -33.1002];[1.6890; 34.5420];[18.2120; -39.4709];[31.7004; -34.5699]
965; 1; 5;[-0.0960; 1.9845];[6.3080; -30.5692];[0.0000; 0.0000];[1.7018; -32.9343];[11.3183; -32.2575]
966; 1; 6;[-0.2657; 14.1672];[6.4173; -30.9109];[1.8879; -3.0137];[0.9996; -41.6667];[6.9656; -31.7405]
967; 1; 7;[-0.7877; 18.0644];[7.0713; -30.9618];[0.3488; 257.4504];[2.4262; -35.7037];[5.4290; -32.4843]
968; 1; 8;[-1.1141; 46.2185];[6.2101; -31.2334];[-0.6747; 263.6588];[4.1969; -49.1675];[4.2123; -29.9887]
969; 1; 9;[-1.3079; 38.6461];[2.9179; -31.6667];[2.5860; -3.3365];[0.0000; 0.0000];[6.3404; -31.7485]
970; 1; 10;[-2.2677; 61.5173];[1.7948; -31.6667];[2.5812; 0.7215];[0.5831; -41.6667];[7.3537; -31.1866]
971; 1; 11;[-3.0192; 64.2581];[0.0000; 0.0000];[0.0000; 0.0000];[2.7272; -48.2248];[10.7559; -31.6223]
972; 1; 12;[-3.2294; 47.9280];[1.1660; -31.1126];[0.0000; 0.0000];[0.2532; -49.7833];[8.0298; -32.6795]
973; 1; 13;[-2.8325; 32.2839];[0.8365; -31.6667];[0.1712; 720.1536];[2.8322; -41.6667];[10.4299; -34.5484]
974; 1; 14;[-2.2434; 43.0474];[0.0000; 0.0000];[1.7779; 27.2484];[0.0000; 0.0000];[13.2995; -33.5632]
975; 1; 15;[-1.6225; 35.8636];[0.0000; 0.0000];[0.0814; 1120.8017];[0.0000; 0.0000];[13.1873; -33.9847]
976; 1; 16;[-1.0867; 28.2202];[0.0000; 0.0000];[0.0000; 0.0000];[6.7473; -40.8997];[3.4541; -32.6430]
977; 1; 17;[-0.2655; 28.3425];[0.0000; 0.0000];[5.0417; -47.9075];[9.7378; -41.2478];[8.5755; -35.5437]
978; 1; 18;[-0.0495; 29.1818];[0.0000; 0.0000];[0.0000; 0.0000];[0.5831; -41.3530];[11.5317; -35.9236]
979; 1; 19;[-0.1226; 161.9333];[0.0000; 0.0000];[0.0000; 0.0000];[1.4994; -41.6667];[11.3878; -36.4644]
980; 1; 20;[-0.0829; 64.1763];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[15.6319; -36.7190]
981; 1; 21;[-0.1477; 47.0895];[16.8437; -36.5997];[1.2192; 20.0799];[18.2120; -42.5490];[30.9929; -38.4252]
982; 1; 22;[-0.0666; 83.2650];[0.0000; 0.0000];[0.0000; 0.0000];[3.0821; -41.6667];[18.3563; -37.4586]
983; 1; 23;[-0.1575; 52.0849];[16.9963; -35.8643];[3.7604; 0.9444];[10.6185; -10.3827];[31.2719; -42.8221]
984; 2; 0;[-0.0963; 38.6527];[19.5329; -31.8041];[4.1852; -12.9091];[18.2120; -28.1617];[36.6852; -35.4962]
985; 2; 1;[-0.0744; 32.2633];[15.3765; -32.5988];[0.0000; 0.0000];[18.2120; -31.5793];[38.4286; -36.5140]
986; 2; 2;[-0.1130; 47.2220];[10.2223; -30.6957];[1.9208; -10.3875];[18.2120; -36.6483];[40.7139; -39.0453]
987; 2; 3;[-0.0931; 35.9612];[16.5620; -31.7106];[0.6082; 257.6622];[19.6447; -38.2304];[39.0758; -33.2888]
988; 2; 4;[-0.1152; 32.4266];[20.7388; -36.5598];[5.3812; -5.2937];[18.2120; -45.0720];[40.6388; -32.8058]
989; 2; 5;[-0.1828; 35.1773];[18.9858; -29.9771];[5.0000; -5.3393];[19.6447; -34.0782];[44.1113; -33.8938]
990; 2; 6;[-0.3295; 44.4557];[12.1980; -24.8669];[0.0000; 0.0000];[10.7349; -39.4811];[25.1305; -32.1643]
991; 2; 7;[-1.1518; 44.3881];[14.1715; -23.1901];[5.0000; -41.4360];[19.6447; -40.0019];[45.6579; -35.0413]
992; 2; 8;[-1.9205; 101.1942];[11.6815; -27.8339];[5.0000; -33.9874];[2.7880; -35.0916];[30.9108; -31.6521]
993; 2; 9;[-2.4603; 117.1520];[11.7669; -28.1785];[5.0000; -35.0767];[3.8049; -33.1145];[29.4665; -32.1208]
994; 2; 10;[-2.8979; 131.1197];[11.0328; -29.5442];[0.0000; 0.0000];[9.9167; -39.9134];[27.6225; -32.5454]
995; 2; 11;[-3.1205; 103.1150];[8.0870; -30.2189];[0.0000; 0.0000];[4.9375; -46.5475];[29.7644; -32.5684]
996; 2; 12;[-3.0290; 38.3361];[9.1850; -29.7959];[0.0000; 0.0000];[4.4167; -49.2722];[42.3564; -35.2075]
997; 2; 13;[-2.8082; 101.3117];[8.7645; -30.4636];[2.1878; -1.4295];[1.4161; -38.9543];[22.1108; -34.1762]
998; 2; 14;[-2.3886; 38.8764];[10.7896; -25.8005];[5.0000; -35.0349];[1.2745; -41.1148];[41.6586; -36.2468]
999; 2; 15;[-2.3022; 58.4217];[0.0000; 0.0000];[2.3808; 16.4402];[1.4161; -41.6667];[24.0231; -33.7994]
1000; 2; 16;[-1.4463; 36.7280];[14.6741; -34.8819];[5.2552; -40.3637];[19.6447; -40.7486];[47.5194; -38.3654]
1001; 2; 17;[-0.3589; 33.3887];[8.9155; -20.2619];[5.0820; -42.9065];[18.2120; -45.8571];[45.2416; -40.5717]
1002; 2; 18;[-0.2112; 60.0310];[0.0000; 0.0000];[4.5962; -28.7116];[0.0000; 0.0000];[11.1609; -34.9386]
1003; 2; 19;[-0.1757; 31.2112];[10.4366; -34.2559];[5.0000; -48.1305];[18.2120; -43.0853];[44.5587; -38.0975]
1004; 2; 20;[-0.1532; 34.8614];[6.9396; -24.7044];[5.5146; -25.4953];[7.1505; -10.2735];[39.9635; -43.8977]
1005; 2; 21;[-0.1521; 52.1771];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[20.2190; -36.4526]
1006; 2; 22;[-0.1773; 34.2227];[11.3581; -30.3744];[5.0000; -36.4807];[21.0370; -35.3059];[32.5383; -35.6153]
1007; 2; 23;[-0.1342; 33.4597];[13.7472; -30.8789];[0.4053; 299.8889];[19.6447; -26.4727];[31.8729; -31.6952]
1008; 3; 0;[-0.1842; 33.1297];[14.3021; -31.7565];[5.0000; -24.7950];[18.2120; -27.3141];[42.5451; -35.1810]
1009; 3; 1;[-0.2523; 30.6715];[13.4442; -30.9744];[2.1657; 46.0584];[18.2120; -35.6206];[46.0472; -32.4360]
1010; 3; 2;[-0.1593; 30.3306];[13.9461; -30.7740];[-0.0168; 7273.2633];[18.2120; -34.6286];[46.8257; -35.8200]
1011; 3; 3;[-0.1512; 42.9377];[6.3941; -21.9052];[1.2837; -1.2904];[18.2120; -41.8291];[46.3562; -37.8638]
1012; 3; 4;[-0.1557; 38.8722];[11.3692; -36.5899];[3.0227; -19.2479];[18.2120; -45.4266];[39.8147; -37.0561]
1013; 3; 5;[-0.1108; 39.0367];[11.0814; -37.0519];[0.0000; 0.0000];[18.2120; -45.7311];[35.3507; -37.9613]
1014; 3; 6;[-0.2783; 43.7611];[12.0465; -37.1612];[7.4977; -15.8341];[8.2317; -31.7017];[36.7397; -38.7163]
1015; 3; 7;[-1.0754; 38.0105];[4.4631; -33.5023];[0.0000; 0.0000];[18.2120; -46.6327];[10.9177; -32.7582]
1016; 3; 8;[-1.9252; 56.0863];[3.8584; -30.5485];[4.3253; -29.4495];[0.0132; -34.6131];[15.7211; -31.5881]
1017; 3; 9;[-2.6370; 55.8724];[1.9113; -31.6667];[5.2501; -47.5488];[0.0234; -5.5774];[22.0215; -31.6247]
1018; 3; 10;[-3.3928; 72.3568];[3.2147; -31.6667];[0.0000; 0.0000];[0.0000; 0.0000];[14.8288; -31.7351]
1019; 3; 11;[-3.6810; 84.7867];[1.5538; -31.6667];[0.0000; 0.0000];[0.0000; 0.0000];[15.3914; -31.7277]
1020; 3; 12;[-3.7755; 74.2236];[1.2351; -31.6667];[-1.0931; 156.9573];[0.0000; 0.0000];[14.2770; -32.0981]
1021; 3; 13;[-3.1283; 70.8115];[1.2586; -31.6667];[0.4029; 490.4677];[0.0000; 0.0000];[12.5944; -33.4689]
1022; 3; 14;[-1.6954; 37.9787];[0.0000; 0.0000];[0.8561; 92.5306];[0.0000; 0.0000];[23.8318; -35.5257]
1023; 3; 15;[-1.4730; 57.9555];[0.0000; 0.0000];[0.3263; 352.5305];[0.0000; 0.0000];[11.5804; -33.4573]
1024; 3; 16;[-0.8846; 55.4793];[0.0000; 0.0000];[0.2937; 26.5954];[5.8310; -41.6667];[14.4611; -33.7307]
1025; 3; 17;[-0.2558; 41.1014];[8.1158; -35.9611];[5.4934; -42.9313];[18.2120; -48.6816];[50.9240; -36.1585]
1026; 3; 18;[-0.1928; 50.5200];[4.1080; -5.5336];[6.4283; -44.0704];[18.2120; -48.6019];[49.0929; -36.8734]
1027; 3; 19;[-0.1672; 73.2066];[0.0000; 0.0000];[0.0000; 0.0000];[2.8322; -41.6667];[23.9466; -35.6187]
1028; 3; 20;[-0.1351; 35.4433];[0.0000; 0.0000];[0.0000; 0.0000];[7.7969; -40.8720];[32.0561; -36.5258]
1029; 3; 21;[-0.2262; 48.7505];[4.1059; -6.3742];[1.7444; 89.3350];[18.2120; -44.8404];[41.0251; -40.3912]
1030; 3; 22;[-0.1787; 40.7193];[6.1615; -36.1824];[1.7319; -0.6627];[19.6447; -29.6784];[40.4268; -39.4330]
1031; 3; 23;[-0.2296; 40.5075];[7.4483; -31.3106];[2.0178; 47.0877];[18.2120; -14.5395];[40.2292; -33.6931]
1032; 4; 0;[-0.1241; 30.8362];[8.6755; -31.6038];[5.0000; -15.5212];[18.2120; -26.3042];[48.9879; -33.5088]
1033; 4; 1;[-0.1125; 31.8259];[6.6174; -31.1051];[6.6439; -15.7493];[19.6447; -36.6232];[53.1523; -33.3363]
1034; 4; 2;[-0.1310; 43.0139];[5.8127; -29.6818];[0.0000; 0.0000];[19.6447; -30.8502];[55.2417; -30.6240]
1035; 4; 3;[-0.1395; 40.6312];[5.6157; -30.0421];[3.1246; 7.9768];[18.2120; -27.7305];[58.0781; -30.4261]
1036; 4; 4;[-0.0874; 36.9147];[6.1111; -30.5162];[8.8195; -18.3485];[18.2120; -21.2387];[50.2936; -32.2626]
1037; 4; 5;[-0.0981; 39.3931];[5.6927; -30.7411];[6.0706; -20.5657];[18.2120; -30.2395];[50.3878; -33.2832]
1038; 4; 6;[-0.2519; 45.5748];[2.6393; -16.7726];[5.0000; -38.4686];[18.2120; -39.5083];[48.7739; -37.9922]
1039; 4; 7;[-0.8842; 34.6032];[4.9525; -30.8965];[6.2006; -39.0681];[18.2120; -32.2912];[62.1623; -34.3270]
1040; 4; 8;[-1.5129; 57.5378];[1.8642; -31.1350];[5.0000; -35.7896];[5.2208; -31.0176];[18.1854; -31.0046]
1041; 4; 9;[-2.0366; 37.1266];[4.7070; -35.3867];[5.0000; -41.6984];[18.2120; -37.3152];[56.5093; -37.5973]
1042; 4; 10;[-2.9271; 37.3102];[1.5057; -31.0617];[4.0837; -32.7464];[2.0992; -41.1298];[29.7636; -33.3859]
1043; 4; 11;[-3.1692; 72.3500];[1.3315; -30.3046];[3.1757; -18.7847];[0.0000; 0.0000];[19.8608; -31.9952]
1044; 4; 12;[-3.2913; 38.2852];[1.6920; -24.4187];[5.7089; -40.4430];[18.2120; -42.0327];[55.2145; -39.8609]
1045; 4; 13;[-3.8309; 37.4466];[2.9078; -35.3713];[5.6380; -40.4930];[18.2120; -42.7155];[43.7354; -39.3451]
1046; 4; 14;[-3.1032; 38.1147];[0.0000; 0.0000];[4.5967; -28.6463];[0.0000; 0.0000];[39.7706; -36.0738]
1047; 4; 15;[-1.8685; 37.8724];[2.8332; -36.5202];[5.3443; -42.7316];[18.2120; -45.1435];[52.6754; -38.6202]
1048; 4; 16;[-1.1222; 33.3745];[3.1682; -30.4346];[5.3099; -35.6256];[19.6447; -35.3415];[55.6130; -33.2451]
1049; 4; 17;[-0.3062; 36.0621];[2.8511; -37.2017];[5.0000; -38.0651];[0.3994; -14.6835];[59.8755; -36.1239]
1050; 4; 18;[-0.1726; 38.6346];[2.5256; -37.1152];[5.0000; -37.7852];[18.2120; -45.3145];[52.1816; -35.3304]
1051; 4; 19;[-0.1145; 79.9260];[0.0000; 0.0000];[0.3099; 82.8853];[0.1666; -41.6667];[24.4798; -35.6093]
1052; 4; 20;[-0.1988; 76.4748];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[28.1355; -35.8640]
1053; 4; 21;[-0.1746; 53.9155];[1.9900; -36.3654];[5.3325; -15.8289];[18.2120; -40.9597];[49.4834; -36.9055]
1054; 4; 22;[-0.1990; 47.3854];[1.5151; -31.4504];[5.0000; -9.3133];[18.2120; -32.9892];[47.6817; -35.8867]
1055; 4; 23;[-0.2059; 41.8439];[1.9343; -31.2551];[4.9285; -1.8013];[20.1079; -35.2181];[43.6837; -32.3598]
1056; 5; 0;[-0.1890; 36.8640];[1.9258; -30.1515];[3.4690; -8.7335];[18.2120; -28.3489];[48.4432; -31.5107]
1057; 5; 1;[-0.1563; 31.0514];[1.8355; -25.3015];[0.0000; 0.0000];[18.2120; -28.2609];[51.4741; -28.2055]
1058; 5; 2;[-0.1584; 32.9666];[1.6694; -30.8355];[0.5911; 125.1229];[19.6447; -30.3759];[58.6621; -31.6652]
1059; 5; 3;[-0.1260; 36.4344];[1.6677; -30.6972];[1.6207; 43.5004];[18.2120; -24.3758];[58.4671; -28.8911]
1060; 5; 4;[-0.1189; 36.0013];[2.0235; -30.8413];[0.0000; 0.0000];[18.2120; -28.1056];[53.9610; -32.3481]
1061; 5; 5;[-0.1480; 37.0056];[1.7618; -31.9969];[8.6517; -13.1525];[18.2120; -37.0805];[61.7094; -31.6084]
1062; 5; 6;[-0.3347; 44.4861];[0.9674; -30.5817];[0.0000; 0.0000];[14.3796; -41.0088];[18.4857; -30.5108]
1063; 5; 7;[-1.2121; 32.1534];[1.4467; -32.4008];[5.0000; -39.2093];[19.6447; -23.1815];[65.1876; -37.3502]
1064; 5; 8;[-1.7524; 43.1633];[0.6744; -28.9433];[5.9570; -41.6353];[16.0140; -16.1736];[59.5715; -39.6130]
1065; 5; 9;[-2.3782; 36.5998];[1.2155; -37.0569];[5.0000; -39.6932];[18.2120; -16.7471];[56.5964; -40.0361]
1066; 5; 10;[-2.9881; 37.2410];[0.5460; -30.3327];[5.0000; -31.6184];[3.9901; -32.9443];[46.4047; -32.7650]
1067; 5; 11;[-2.8609; 37.1532];[0.8986; -37.3474];[5.6977; -41.0268];[18.2120; -33.7406];[51.4615; -40.6305]
1068; 5; 12;[-3.0467; 38.5156];[0.4848; -15.7467];[3.8186; -39.1902];[18.2120; -43.7567];[48.9302; -37.9596]
1069; 5; 13;[-2.7802; 38.7784];[0.5849; -4.2368];[5.0000; -39.8288];[18.2120; -39.3214];[50.2251; -41.4639]
1070; 5; 14;[-2.3035; 32.3302];[0.8964; -33.1631];[5.0000; -37.5495];[18.2120; -38.6806];[61.2396; -36.4022]
1071; 5; 15;[-1.7674; 38.2373];[1.0644; -37.3336];[-0.1500; 459.4029];[18.2120; -45.3182];[58.6448; -40.7996]
1072; 5; 16;[-1.2010; 32.8397];[1.0535; -32.1892];[5.0000; -37.4266];[19.6447; -36.8185];[56.0415; -35.3547]
1073; 5; 17;[-0.3733; 38.1629];[0.0000; 0.0000];[3.7712; -31.3390];[18.2120; -49.1549];[49.5770; -37.4047]
1074; 5; 18;[-0.2829; 38.4532];[0.0000; 0.0000];[5.0000; -37.8813];[0.0833; -39.3329];[46.4737; -37.6266]
1075; 5; 19;[-0.2588; 31.1101];[0.7707; -32.3421];[5.2588; -38.9425];[18.2120; -35.3396];[53.2499; -37.7315]
1076; 5; 20;[-0.2883; 38.9896];[2.5608; -14.2148];[5.0000; -40.3433];[18.2120; -28.9028];[48.5363; -41.4873]
1077; 5; 21;[-0.3238; 35.1957];[4.1354; -12.9522];[0.8335; 68.2284];[19.6447; -36.3645];[39.9979; -39.7238]
1078; 5; 22;[-0.2756; 33.9287];[6.0985; -33.6970];[4.5560; -23.3320];[18.2120; -28.4395];[44.7566; -29.3442]
1079; 5; 23;[-0.2530; 34.2789];[6.3352; -32.6619];[5.5571; -6.8915];[8.7495; -16.1459];[47.5948; -31.7984]
1080; 6; 0;[-0.2468; 33.6453];[4.4316; -34.2591];[6.8376; -5.1199];[19.6447; -34.8247];[49.2268; -31.8310]
1081; 6; 1;[-0.3179; 32.2931];[5.0959; -34.6447];[0.0000; 0.0000];[19.6447; -30.7924];[65.5147; -34.4749]
1082; 6; 2;[-0.1909; 32.1814];[4.0491; -32.3312];[-0.0022; 30372.6224];[18.2120; -27.2643];[59.7103; -33.8517]
1083; 6; 3;[-0.2195; 30.0796];[3.9666; -29.7653];[5.0000; -19.6955];[21.0370; -27.2231];[53.8098; -28.8656]
1084; 6; 4;[-0.1973; 28.9408];[4.7978; -24.0298];[-4.9090; 54.5203];[18.2120; -31.3588];[53.5563; -28.1631]
1085; 6; 5;[-0.1888; 31.6786];[5.1550; -24.8775];[0.0000; 0.0000];[18.2120; -41.4100];[53.6367; -35.4311]
1086; 6; 6;[-0.3564; 33.9040];[6.3662; -26.8656];[7.1212; -36.5056];[19.6447; -32.2764];[50.0268; -35.8430]
1087; 6; 7;[-1.3404; 38.5450];[6.6458; -19.6516];[5.0000; -33.4704];[18.2120; -25.6111];[53.3987; -41.3991]
1088; 6; 8;[-1.4589; 36.6631];[9.6472; -21.3879];[5.0000; -41.4684];[18.2120; -37.2733];[62.1470; -36.9680]
1089; 6; 9;[-2.5493; 32.1925];[10.7714; -25.8723];[5.0000; -37.5636];[18.6886; -38.5448];[52.3003; -36.6883]
1090; 6; 10;[-2.9528; 37.5559];[10.2289; -22.8450];[5.0000; -40.4996];[19.6447; -44.5145];[46.2184; -36.8216]
1091; 6; 11;[-4.1122; 37.9679];[10.1290; -17.8568];[5.0191; -42.0920];[18.2120; -45.5246];[46.2439; -41.3463]
1092; 6; 12;[-4.0649; 38.4377];[0.0000; 0.0000];[0.0000; 0.0000];[6.5530; -49.0467];[37.6693; -36.4468]
1093; 6; 13;[-3.7953; 32.3503];[10.7431; -29.3428];[5.0000; -36.6843];[19.6447; -33.4153];[56.3682; -34.8521]
1094; 6; 14;[-3.1659; 37.2662];[3.2162; -28.8800];[5.0000; -34.7577];[0.0000; 0.0000];[48.9272; -36.9088]
1095; 6; 15;[-2.1101; 38.6386];[7.9438; -20.7282];[5.0000; -40.4309];[18.2120; -35.5394];[51.0388; -42.7384]
1096; 6; 16;[-1.1342; 32.1623];[8.5774; -33.4952];[5.7218; -37.2815];[19.6447; -35.8606];[54.9988; -36.6198]
1097; 6; 17;[-0.3402; 39.0850];[8.3092; -19.7241];[5.5123; -41.1364];[19.6447; -42.2019];[49.9153; -43.2770]
1098; 6; 18;[-0.2343; 36.8352];[7.9667; -27.8703];[5.1700; -34.7995];[18.2120; -38.8584];[55.7343; -33.5568]
1099; 6; 19;[-0.1132; 34.3783];[7.0227; -25.5708];[5.0502; -37.8883];[18.2120; -34.1979];[51.5128; -36.4747]
1100; 6; 20;[-0.1992; 32.9070];[6.7972; -28.7860];[5.0000; -2.1837];[19.6447; -32.5834];[42.9853; -32.9420]
1101; 6; 21;[-0.1048; 36.8213];[6.3927; -27.3594];[4.8094; -1.8798];[18.2120; -31.1390];[41.4708; -36.6032]
1102; 6; 22;[-0.1453; 32.0689];[6.8754; -26.4033];[8.9671; -28.9538];[18.2120; -31.8307];[42.7369; -26.3548]
1103; 6; 23;[-0.1467; 34.8420];[8.5943; -27.0414];[0.8142; 167.2398];[18.2120; -30.8083];[38.5938; -29.7498]
1104; 7; 0;[-0.1292; 26.4976];[9.0112; -22.2234];[5.8541; -26.5362];[18.2120; -26.7785];[52.6820; -22.2317]
1105; 7; 1;[-0.0673; 30.3483];[8.5775; -26.3113];[4.9823; -17.5550];[20.1626; -8.1026];[61.0823; -28.5389]
1106; 7; 2;[-0.1418; 27.4243];[9.8758; -22.8605];[6.1273; -19.2808];[18.2686; -31.8393];[48.2250; -26.7972]
1107; 7; 3;[-0.0644; 28.3818];[10.4499; -26.4267];[4.9600; -25.1372];[19.6447; -30.0258];[46.9434; -21.5670]
1108; 7; 4;[-0.0837; 30.1692];[11.3094; -27.7805];[5.3289; -20.0663];[21.0370; -32.4445];[40.6482; -29.5556]
1109; 7; 5;[-0.2263; 32.7708];[12.8390; -30.3127];[-0.7246; 150.4171];[21.0370; -36.5495];[51.8226; -34.5664]
1110; 7; 6;[-0.3209; 31.9243];[13.4233; -30.8212];[7.0259; -26.3317];[18.2120; -36.2931];[47.5929; -33.6345]
1111; 7; 7;[-1.2615; 36.8725];[14.3479; -30.0819];[7.5385; -22.7187];[1.1677; -17.2032];[54.1322; -37.4594]
1112; 7; 8;[-2.3220; 32.4199];[14.7676; -30.9249];[5.6757; -33.5572];[19.6447; -32.0535];[56.7138; -33.3715]
1113; 7; 9;[-2.8673; 37.3517];[14.6482; -28.5994];[5.0000; -40.9544];[18.2120; -48.2021];[50.7862; -39.6578]
1114; 7; 10;[-3.3403; 31.7258];[14.3499; -26.7454];[5.5473; -38.3715];[18.2120; -39.7205];[45.5889; -36.7228]
1115; 7; 11;[-2.9237; 38.1040];[11.9686; -22.5267];[5.7698; -38.7630];[0.0000; 0.0000];[42.4669; -41.7552]
1116; 7; 12;[-2.8368; 31.9536];[14.9245; -29.4471];[5.3643; -37.1874];[18.2120; -37.4211];[43.1917; -36.4178]
1117; 7; 13;[-2.6669; 32.2324];[16.2852; -28.2952];[5.0000; -37.5578];[18.2120; -43.1086];[40.9693; -38.6833]
1118; 7; 14;[-2.2099; 31.9439];[17.6506; -28.5879];[5.0000; -36.6752];[19.6447; -30.9262];[44.2256; -38.6263]
1119; 7; 15;[-2.2208; 32.2056];[18.2595; -28.7404];[5.0000; -36.8407];[18.2120; -33.8834];[40.6491; -37.8893]
1120; 7; 16;[-1.1896; 36.9649];[17.5350; -31.7146];[5.8128; -22.5659];[6.9152; -9.5613];[46.6344; -44.0106]
1121; 7; 17;[-0.2322; 32.0151];[16.9334; -32.0520];[6.3596; -37.0155];[18.2120; -23.8305];[61.0145; -35.9693]
1122; 7; 18;[-0.1003; 34.0089];[15.0773; -26.1427];[5.0000; -30.9711];[19.6447; -27.0259];[46.6289; -29.0003]
1123; 7; 19;[-0.1296; 34.9584];[13.3423; -34.1641];[5.0000; -37.0649];[18.2120; -21.4651];[40.4468; -35.2212]
1124; 7; 20;[-0.1340; 34.2764];[14.7163; -30.0708];[6.5652; -30.6015];[11.4282; -12.8396];[40.2048; -37.6109]
1125; 7; 21;[-0.1315; 31.9829];[14.3095; -29.9821];[6.0868; -19.6115];[19.6447; -23.8296];[36.1225; -36.2755]
1126; 7; 22;[-0.0853; 36.2073];[14.1342; -31.4122];[-1.3073; 94.6985];[19.6447; -35.3282];[34.6122; -36.6287]
1127; 7; 23;[-0.0742; 32.4364];[17.1854; -31.0852];[3.2976; -13.9509];[18.2120; -27.9573];[34.9243; -38.6376]
1128; 1; 0;[-0.1440; 33.4925];[17.5404; -30.5356];[7.4704; -7.1720];[18.2120; -27.6780];[41.0696; -33.6361]
1129; 1; 1;[-0.1324; 24.1195];[16.7386; -24.0484];[5.0000; -26.1183];[19.6447; -20.6959];[40.7178; -27.5825]
1130; 1; 2;[-0.1217; 28.3705];[33.5682; -30.4528];[3.3939; 2.6966];[18.2120; -18.8809];[34.3739; -34.8954]
1131; 1; 3;[-0.1423; 27.6654];[29.5725; -30.3194];[2.3189; 21.7535];[19.6447; -25.3005];[38.2174; -34.5459]
1132; 1; 4;[-0.1631; 24.7037];[36.7329; -24.8342];[2.0449; 18.4258];[18.2120; -28.3682];[39.2672; -29.4154]
1133; 1; 5;[-0.0879; 26.5911];[40.3121; -31.0708];[10.2344; -18.4709];[18.2120; -30.5976];[45.9990; -35.1960]
1134; 1; 6;[-0.3258; 36.7215];[47.4465; -36.6633];[14.9717; -19.2224];[18.2120; -43.6870];[56.4692; -36.6219]
1135; 1; 7;[-1.3159; 31.8114];[37.6584; -30.7556];[5.0000; -37.3510];[19.6447; -36.1380];[47.7082; -34.0701]
1136; 1; 8;[-1.5737; 31.9123];[38.0450; -33.0102];[6.2182; -39.1518];[18.2120; -22.0646];[56.4836; -35.2808]
1137; 1; 9;[-1.9632; 59.7860];[4.9263; -29.7544];[0.0000; 0.0000];[10.3395; -40.5795];[13.7404; -33.3032]
1138; 1; 10;[-2.7303; 36.8681];[33.8422; -36.1470];[5.7877; -39.1213];[18.2120; -32.3273];[40.1257; -39.0182]
1139; 1; 11;[-3.3321; 36.9432];[34.8961; -36.8157];[5.0000; -33.5323];[18.2120; -33.2526];[37.0721; -35.2862]
1140; 1; 12;[-3.5012; 37.0719];[40.6227; -36.0756];[7.8463; -30.6237];[18.2120; -36.9911];[37.4516; -39.3523]
1141; 1; 13;[-3.1185; 37.0056];[10.1397; -35.5446];[0.0000; 0.0000];[0.0000; 0.0000];[44.6388; -34.5607]
1142; 1; 14;[-2.4852; 37.7480];[8.8351; -22.2972];[5.0000; -39.6833];[18.2120; -37.8630];[40.1314; -41.5291]
1143; 1; 15;[-1.8475; 31.6809];[17.9974; -30.1945];[6.9652; -31.4192];[18.2120; -34.6527];[53.4481; -35.9059]
1144; 1; 16;[-1.2410; 36.9870];[17.4469; -35.4648];[8.7088; -22.6759];[18.2120; -41.4875];[43.8868; -39.9740]
1145; 1; 17;[-0.3420; 36.6939];[16.0164; -35.4280];[5.8838; -36.0723];[18.2120; -41.4105];[38.9442; -39.5221]
1146; 1; 18;[-0.1072; 30.9533];[14.0477; -30.0713];[5.4449; -35.4768];[18.2120; -31.4743];[46.7453; -36.2106]
1147; 1; 19;[-0.1844; 39.4992];[5.7163; -9.8522];[1.0195; 99.5321];[18.2120; -37.3921];[42.4801; -42.6151]
1148; 1; 20;[-0.1559; 36.8963];[8.6416; -29.6432];[5.7255; -11.3255];[19.6447; -28.2215];[42.8007; -35.9999]
